geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
1,237210,Land Subdivision,631,0.000245111868508385,-1.16125445261784,14.16
1,237310,"Highway, Street, and Bridge Construction",990,0.00222850509054138,-1.00698428115074,18.08
1,237990,Other Heavy and Civil Engineering Construction,946,0.000857567431549088,-1.5191601133184,6.98
1,238110,Poured Concrete Foundation and Structure Contractors,1253,0.00171979857975659,-1.50611826439877,7.4
1,238120,Structural Steel and Precast Concrete Contractors,655,0.000544708338273355,-0.868451422058058,20.61
1,238130,Framing Contractors,908,0.00063332469121205,-1.46225700859028,8.35
1,238140,Masonry Contractors,1038,0.00104144865846842,-1.10482161670776,15.64
1,238150,Glass and Glazing Contractors,635,0.000497130397357149,-0.0889501959521539,44.71
1,238160,Roofing Contractors,831,0.00170564680977343,-0.762989631704077,23.47
1,238170,Siding Contractors,1220,0.000349664020803871,-1.26991880848,11.21
1,238190,"Other Foundation, Structure, and Building Exterior Contractors",1014,0.000377066941440079,-1.46883745285881,8.25
1,238210,Electrical Contractors and Other Wiring Installation Contractors,919,0.0069573474257351,-0.939486092435792,19.03
1,238220,"Plumbing, Heating, and Air-Conditioning Contractors",1011,0.00818295839613671,-0.656842228275398,27.27
1,238290,Other Building Equipment Contractors,838,0.00101962154667843,-1.13961334064956,15.01
1,238310,Drywall and Insulation Contractors,749,0.00179557106849087,-0.856261421530662,21.25
1,238320,Painting and Wall Covering Contractors,1039,0.00191428072719837,-0.927659554405757,19.24
1,238330,Flooring Contractors,1054,0.000804235852492183,-1.06779163041184,16.38
1,238340,Tile and Terrazzo Contractors,684,0.000504811475592838,-0.560440439455606,28.65
1,238350,Finish Carpentry Contractors,1337,0.00153845285439078,-1.32729667674954,10.04
1,238390,Other Building Finishing Contractors,594,0.000641401583038674,-0.266207243625711,38.48
1,238910,Site Preparation Contractors,2171,0.00335949366699402,-1.79232341515557,4.23
1,238990,All Other Specialty Trade Contractors,1437,0.00334239337257984,-1.44830256846831,8.46
1,311111,Dog and Cat Food Manufacturing,226,0.000222567703111629,-0.264027050021861,38.69
1,311119,Other Animal Food Manufacturing,735,0.000217433599287178,-1.65984906694439,5.29
1,311211,Flour Milling,225,8.62644171084998e-05,-0.836807663660612,22.09
1,311212,Rice Milling,59,3.08677236641068e-05,-1.51938155843076,6.87
1,311213,Malt Manufacturing,73,6.96976105777545e-06,0.233118869658917,56.03
1,311221,Wet Corn Milling and Starch Manufacturing,55,7.80785331336475e-05,-0.894287767296757,20.19
1,311224,Soybean and Other Oilseed Processing,188,5.8385372877398e-05,-1.47474536093574,8.14
1,311225,Fats and Oils Refining and Blending,143,5.19376268453489e-05,-0.38126480346795,34.67
1,311230,Breakfast Cereal Manufacturing,101,7.60535737481374e-05,-0.206928794949283,41.01
1,311313,Beet Sugar Manufacturing,27,3.93977933702073e-05,-1.51345672754089,7.19
1,311314,Cane Sugar Manufacturing,33,3.83078718879214e-05,0.520834905324199,68.18
1,311340,Nonchocolate Confectionery Manufacturing,179,0.000155571950524173,0.57008116319686,70.08
1,311351,Chocolate and Confectionery Manufacturing from Cacao Beans,97,6.02956036858253e-05,1.49863095355174,95.24
1,311352,Confectionery Manufacturing from Purchased Chocolate,290,0.000187713161393898,0.520324333373969,68.08
1,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",97,0.000174289917875219,-0.0963533664911574,44.29
1,311412,Frozen Specialty Food Manufacturing,192,0.000373189115534683,0.436373884262418,63.42
1,311421,Fruit and Vegetable Canning,297,0.000322043115871205,-0.218120048516006,40.06
1,311422,Specialty Canning,57,6.89977662575499e-05,0.785289149965002,77.91
1,311423,Dried and Dehydrated Food Manufacturing,108,7.67706273549044e-05,-0.275075700668885,38.05
1,311511,Fluid Milk Manufacturing,251,0.00032791721901784,0.516444763639854,67.97
1,311512,Creamery Butter Manufacturing,46,2.20106775133205e-05,0.443036396915562,64.16
1,311513,Cheese Manufacturing,228,0.000360121530604961,-0.903509596071609,19.77
1,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",126,0.000116891210760733,-0.751768895753129,24.1
1,311520,Ice Cream and Frozen Dessert Manufacturing,212,0.000150604203136491,-0.197526818094226,41.44
1,311611,Animal (except Poultry) Slaughtering,557,0.000872241216557968,-2.30698544041745,1.06
1,311612,Meat Processed from Carcasses,510,0.000886633916552995,-1.24494235477303,11.52
1,311613,Rendering and Meat Byproduct Processing,170,4.8065537368807e-05,-1.06454111289245,16.49
1,311615,Poultry Processing,239,0.00142513543880618,-1.26349927971209,11.31
1,311710,Seafood Product Preparation and Packaging,174,0.000187128045650776,-0.458851873590868,32.24
1,311811,Retail Bakeries,659,0.000737544130633996,-0.407356810019303,34.04
1,311812,Commercial Bakeries,336,0.000892008950389321,0.794107290592787,78.22
1,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",100,8.12737240054013e-05,1.32359218905366,91.54
1,311821,Cookie and Cracker Manufacturing,138,0.000225344134677031,1.12546708634908,86.79
1,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",165,0.000127767479868175,1.17232845184058,87.84
1,311830,Tortilla Manufacturing,114,0.000125719574767248,0.375376051437478,61.42
1,311911,Roasted Nuts and Peanut Butter Manufacturing,101,9.64408418957374e-05,0.76600641300508,77.38
1,311919,Other Snack Food Manufacturing,155,0.000285708575509106,0.608143423154733,71.99
1,311920,Coffee and Tea Manufacturing,277,0.000168048683281919,0.455125716267751,64.8
1,311930,Flavoring Syrup and Concentrate Manufacturing,76,5.8006768573025e-05,2.22558531893793,99.47
1,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",129,0.000123212755357991,0.995662589020403,83.19
1,311942,Spice and Extract Manufacturing,181,0.000168823101177228,0.63045654432963,72.73
1,311991,Perishable Prepared Food Manufacturing,190,0.000403477459884522,0.886358296219012,80.44
1,311999,All Other Miscellaneous Food Manufacturing,293,0.000252672481738136,-0.264924759198381,38.58
1,312111,Soft Drink Manufacturing,253,0.000473519256193525,1.04471929638832,84.78
1,312112,Bottled Water Manufacturing,235,0.000126746395532139,0.147564118541455,52.43
1,312113,Ice Manufacturing,270,4.60061594101721e-05,0.119059042621355,51.59
1,312120,Breweries,658,0.000640816467295552,-0.0760900606885981,45.67
1,312130,Wineries,481,0.000460841748425884,-0.916614916562577,19.45
1,312140,Distilleries,365,0.000158617994245719,-0.164027046359648,42.18
1,312230,Tobacco Manufacturing,80,6.20853694883158e-05,0.863729553804543,79.92
1,313110,"Fiber, Yarn, and Thread Mills",131,0.000122639112472577,-0.858081581047953,21.04
1,313210,Broadwoven Fabric Mills,161,0.000114143461339602,-0.544786315471516,29.39
1,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,101,3.22043115871205e-05,0.57649332527064,70.72
1,313230,Nonwoven Fabric Mills,144,8.97062744209815e-05,0.724156400551992,76
1,313240,Knit Fabric Mills,67,2.56418369779887e-05,1.22882642170294,89.53
1,313310,Textile and Fabric Finishing Mills,262,0.000100186729937488,-0.49093293155057,31.18
1,313320,Fabric Coating Mills,102,3.67590360973046e-05,1.30158324254334,91.12
1,314110,Carpet and Rug Mills,60,0.000153495363278976,-0.0943893825418283,44.4
1,314120,Curtain and Linen Mills,309,8.75608500295346e-05,-0.000908150217883292,47.99
1,314910,Textile Bag and Canvas Mills,430,0.000141425916969873,-0.058899457956091,46.19
1,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",94,2.96802828913006e-05,0.353048431121556,60.47
1,314999,All Other Miscellaneous Textile Product Mills,585,0.000190621530822945,-0.500460406765692,30.97
1,315120,Apparel Knitting Mills,68,3.75449268503213e-05,0.461053778373595,65.33
1,315210,Cut and Sew Apparel Contractors,292,0.000156432414852294,-0.903562906901349,19.66
1,315250,Cut and Sew Apparel Manufacturing (except Contractors),285,0.000278090597990814,-0.458931389264273,32.14
1,315990,Apparel Accessories and Other Apparel Manufacturing,328,8.37690705569506e-05,-0.215811251508816,40.27
1,316110,Leather and Hide Tanning and Finishing,238,2.2957188274253e-05,-0.741185427255166,24.42
1,316210,Footwear Manufacturing,171,7.42351258013763e-05,-0.849595231380552,21.67
1,316990,Other Leather and Allied Product Manufacturing,419,7.6076519463554e-05,-0.71003310632657,25.69
1,321113,Sawmills,926,0.000469985616019377,-1.77868979427803,4.33
1,321114,Wood Preservation,285,6.63590089846473e-05,-0.999871532693725,18.18
1,321211,Hardwood Veneer and Plywood Manufacturing,142,7.49177608350184e-05,-0.644161999357772,27.48
1,321212,Softwood Veneer and Plywood Manufacturing,59,8.52261234859012e-05,-1.05344898173395,17.12
1,321215,Engineered Wood Member Manufacturing,475,0.000229204751295865,-0.55238295381129,29.07
1,321219,Reconstituted Wood Product Manufacturing,119,8.214566119123e-05,-0.487068752652356,31.29
1,321911,Wood Window and Door Manufacturing,251,0.000331232874895531,-0.209874296443739,40.59
1,321912,"Cut Stock, Resawing Lumber, and Planing",307,7.64551237679269e-05,-1.07077061946092,16.17
1,321918,Other Millwork (including Flooring),547,0.000210762132529817,-0.891874017537774,20.3
1,321920,Wood Container and Pallet Manufacturing,798,0.000399381649682669,-1.19769445807508,12.79
1,321991,Manufactured Home (Mobile Home) Manufacturing,146,0.000178729913808321,-0.676790581528417,26.64
1,321992,Prefabricated Wood Building Manufacturing,401,0.000109043776088275,-0.986982057987811,18.39
1,321999,All Other Miscellaneous Wood Product Manufacturing,925,0.000203115472867254,-1.484987158309,8.03
1,322110,Pulp Mills,53,2.62384255788189e-05,-0.531885062807607,29.7
1,322120,Paper Mills,172,0.000289534773554815,-0.232156997770036,39.75
1,322130,Paperboard Mills,131,0.000188808819305038,0.235275084354113,56.24
1,322211,Corrugated and Solid Fiber Box Manufacturing,380,0.000608095877111559,0.613484864999856,72.3
1,322212,Folding Paperboard Box Manufacturing,148,0.000166448219631615,1.31582328177003,91.44
1,322219,Other Paperboard Container Manufacturing,164,0.000150185443830139,0.615715987181905,72.52
1,322220,Paper Bag and Coated and Treated Paper Manufacturing,250,0.000313386844730313,0.884933122374436,80.34
1,322230,Stationery Product Manufacturing,140,7.5950318028763e-05,1.1827610864784,88.37
1,322291,Sanitary Paper Product Manufacturing,100,0.000165128840995164,0.764600242946214,77.27
1,322299,All Other Converted Paper Product Manufacturing,180,0.000102819750781537,0.837172594608405,79.49
1,323111,Commercial Printing (except Screen and Books),567,0.00151734279620756,-0.112072228267335,43.76
1,323113,Commercial Screen Printing,650,0.000460858957712446,-0.55953130317508,28.75
1,323117,Books Printing,134,7.55545044378276e-05,1.15584526149135,87.63
1,323120,Support Activities for Printing,198,9.54771218482425e-05,1.08400272576882,86.26
1,324110,Petroleum Refineries,158,0.000371921364757919,-0.698600408153032,26.11
1,324121,Asphalt Paving Mixture and Block Manufacturing,359,0.000102722231491016,-0.143241285003096,42.39
1,324122,Asphalt Shingle and Coating Materials Manufacturing,104,7.89045788886431e-05,0.889526080215658,80.66
1,324191,Petroleum Lubricating Oil and Grease Manufacturing,150,6.38349802888274e-05,0.96260515041362,82.66
1,324199,All Other Petroleum and Coal Products Manufacturing,76,2.66916034582956e-05,0.426455988129658,63.32
1,325110,Petrochemical Manufacturing,51,0.000151223737452738,-0.481705158443332,31.5
1,325120,Industrial Gas Manufacturing,201,0.000126786550534118,0.298780226260318,58.77
1,325130,Synthetic Dye and Pigment Manufacturing,111,5.58269256084533e-05,1.05671452527911,85.2
1,325180,Other Basic Inorganic Chemical Manufacturing,251,0.000239415594656227,-0.108432113116955,43.97
1,325193,Ethyl Alcohol Manufacturing,170,6.14256801700902e-05,-1.88322406121368,3.59
1,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",75,1.85573473431305e-05,-0.517375878341757,30.44
1,325199,All Other Basic Organic Chemical Manufacturing,253,0.000242111716217671,0.113866402374658,51.27
1,325211,Plastics Material and Resin Manufacturing,315,0.000357287734751018,0.104797924883608,50.85
1,325212,Synthetic Rubber Manufacturing,107,5.46566941222095e-05,0.509416218638375,67.44
1,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,114,0.000139372275440093,0.171530330059516,53.38
1,325311,Nitrogenous Fertilizer Manufacturing,196,5.17483246931624e-05,-0.899924425032126,19.87
1,325312,Phosphatic Fertilizer Manufacturing,41,3.36785738026335e-05,-0.61907914816481,27.91
1,325314,Fertilizer (Mixing Only) Manufacturing,282,4.33501928507071e-05,-0.684852816968165,26.53
1,325315,Compost Manufacturing,82,7.0730167771499e-06,0.458811531336008,65.22
1,325320,Pesticide and Other Agricultural Chemical Manufacturing,176,8.15662818769623e-05,-0.375413792429305,34.78
1,325411,Medicinal and Botanical Manufacturing,207,0.00026058301712799,0.28433959545647,58.25
1,325412,Pharmaceutical Preparation Manufacturing,211,0.00133259536853125,0.709022223778397,75.58
1,325413,In-Vitro Diagnostic Substance Manufacturing,85,0.000163144036611633,1.89035093288305,97.78
1,325414,Biological Product (except Diagnostic) Manufacturing,99,0.000267782235339931,1.07428658892914,85.84
1,325510,Paint and Coating Manufacturing,311,0.000246741014302959,0.265035423680327,57.51
1,325520,Adhesive Manufacturing,168,0.000138437237536868,1.28489657713038,90.8
1,325611,Soap and Other Detergent Manufacturing,208,0.000166620312497239,0.48872447727423,66.6
1,325612,Polish and Other Sanitation Good Manufacturing,181,0.000152021101063463,0.651164483655427,73.36
1,325613,Surface Active Agent Manufacturing,70,2.7466021353604e-05,1.23240022812252,89.64
1,325620,Toilet Preparation Manufacturing,212,0.000328370396897317,0.894775484001901,80.87
1,325910,Printing Ink Manufacturing,146,4.37746885859132e-05,1.2164848970409,89.32
1,325920,Explosives Manufacturing,70,4.08548462991578e-05,-0.440193780510178,32.98
1,325991,Custom Compounding of Purchased Resins,185,9.91484363148897e-05,0.391855763560203,62.26
1,325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing",104,3.52102003066878e-05,0.229621336960777,55.6
1,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,405,0.000249551864441486,-0.0813325929385001,45.24
1,326111,Plastics Bag and Pouch Manufacturing,157,0.000226921652611919,0.888494277136928,80.55
1,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,133,0.000140760491222793,1.1526586574372,87.53
1,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,194,0.000207584150944626,0.60184723037293,71.35
1,326121,Unlaminated Plastics Profile Shape Manufacturing,174,0.000128369804897859,1.14526840375545,87.1
1,326122,Plastics Pipe and Pipe Fitting Manufacturing,253,0.000186445410617134,-0.293614975092732,37.32
1,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",165,0.000116547025029485,1.00277167649517,83.4
1,326140,Polystyrene Foam Product Manufacturing,194,0.00016841007829973,0.489919658403406,66.7
1,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,259,0.000214255617701986,0.665106967439261,74
1,326160,Plastics Bottle Manufacturing,196,0.000200230049153623,0.714394815635121,75.79
1,326191,Plastics Plumbing Fixture Manufacturing,132,8.64307735452698e-05,0.796323436546597,78.33
1,326199,All Other Plastics Product Manufacturing,683,0.00172029191263804,-0.505609432911769,30.87
1,326211,Tire Manufacturing (except Retreading),72,0.000295328566697493,0.376608964896543,61.63
1,326212,Tire Retreading,140,3.73957797001137e-05,0.264946013129016,57.4
1,326220,Rubber and Plastics Hoses and Belting Manufacturing,158,0.000132241894374401,0.441798947472803,63.95
1,326291,Rubber Product Manufacturing for Mechanical Use,174,0.000158256599227909,0.477378362945542,66.07
1,326299,All Other Rubber Product Manufacturing,212,0.000141833203418517,0.154387745243447,52.64
1,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",437,9.63375861763629e-05,-0.344756022704186,35.84
1,327120,Clay Building Material and Refractories Manufacturing,257,0.000127377402706094,-0.327164875351287,36.26
1,327211,Flat Glass Manufacturing,77,6.74604033246414e-05,0.896831056287849,81.08
1,327212,Other Pressed and Blown Glass and Glassware Manufacturing,199,6.99672227338989e-05,-0.229061521481985,39.85
1,327213,Glass Container Manufacturing,57,6.49249017711132e-05,0.27925036687438,58.14
1,327215,Glass Product Manufacturing Made of Purchased Glass,333,0.00027094300763856,-0.196979739866928,41.54
1,327310,Cement Manufacturing,171,8.81287564860941e-05,0.37862052059795,61.84
1,327320,Ready-Mix Concrete Manufacturing,1198,0.0006184845497664,-1.36215020924846,9.41
1,327331,Concrete Block and Brick Manufacturing,319,0.000108521761062548,0.588937830064272,71.14
1,327332,Concrete Pipe Manufacturing,150,5.7628164268652e-05,1.19674663294722,89.01
1,327390,Other Concrete Product Manufacturing,539,0.000331083727745324,-0.217303289608237,40.17
1,327410,Lime Manufacturing,71,2.44085047743494e-05,-0.140119289056456,42.6
1,327420,Gypsum Product Manufacturing,114,7.09883070699352e-05,0.366520103542507,60.68
1,327910,Abrasive Product Manufacturing,158,5.7501962833861e-05,1.01406323957296,83.83
1,327991,Cut Stone and Stone Product Manufacturing,611,0.000211060426830232,-0.253218827124331,38.79
1,327992,Ground or Treated Mineral and Earth Manufacturing,117,3.94207390856238e-05,0.00236733928200026,48.1
1,327993,Mineral Wool Manufacturing,162,0.000101001302834776,0.34513541116767,60.15
1,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,236,7.42293893725221e-05,-0.140469079222649,42.49
1,331110,Iron and Steel Mills and Ferroalloy Manufacturing,229,0.000493384509315398,-0.333424817301596,36.15
1,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,203,0.000160258612898002,-0.00256482452483643,47.78
1,331221,Rolled Steel Shape Manufacturing,182,0.000125926086205997,0.413069677395374,62.68
1,331222,Steel Wire Drawing,134,5.96990150849952e-05,0.166563351386033,53.07
1,331313,Alumina Refining and Primary Aluminum Production,62,4.47269357756998e-05,0.104981256083715,50.95
1,331314,Secondary Smelting and Alloying of Aluminum,71,3.28181094745131e-05,0.356857069425739,60.57
1,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",76,0.000108378350341195,0.552846986402477,69.45
1,331318,"Other Aluminum Rolling, Drawing, and Extruding",148,0.000155554741237611,0.546507309681618,69.24
1,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,62,4.70903444636039e-05,0.69964254091593,75.48
1,331420,"Copper Rolling, Drawing, Extruding, and Alloying",131,0.000165237833143393,0.732417511914467,76.32
1,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",130,8.91268951067138e-05,0.749925117833514,76.74
1,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",104,6.0112037962493e-05,0.752458352926399,76.96
1,331511,Iron Foundries,183,0.000190644476538362,-0.0816948877702382,45.14
1,331512,Steel Investment Foundries,61,6.33531202650799e-05,1.26194908613029,90.17
1,331513,Steel Foundries (except Investment),104,6.35596317038288e-05,0.420775729323004,62.9
1,331523,Nonferrous Metal Die-Casting Foundries,127,0.000119604541608739,0.436955709784793,63.53
1,331524,Aluminum Foundries (except Die-Casting),158,8.85417793635919e-05,0.61443299636959,72.41
1,331529,Other Nonferrous Metal Foundries (except Die-Casting),124,7.61109380366788e-05,0.453842367151473,64.69
1,332111,Iron and Steel Forging,173,0.000116816637185629,0.371027753153929,61.1
1,332112,Nonferrous Forging,48,3.95641498069772e-05,1.74889748689029,97.15
1,332114,Custom Roll Forming,101,3.46595031366908e-05,0.603848086090635,71.56
1,332117,Powder Metallurgy Part Manufacturing,68,4.69010423114174e-05,1.27288987980138,90.59
1,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",265,0.000274648740678332,0.589946471185963,71.25
1,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",150,5.58039798930367e-05,0.158545061324259,52.96
1,332216,Saw Blade and Handtool Manufacturing,268,0.00014785645371536,0.118284066427372,51.48
1,332311,Prefabricated Metal Building and Component Manufacturing,444,0.000219567550820916,-0.863011334999578,20.72
1,332312,Fabricated Structural Metal Manufacturing,644,0.000578054199202448,-0.475479647561612,31.82
1,332313,Plate Work Manufacturing,493,0.000282524857495061,-0.540172012340219,29.49
1,332321,Metal Window and Door Manufacturing,254,0.000392348787907498,0.0480602037943526,49.47
1,332322,Sheet Metal Work Manufacturing,581,0.000671385896659244,-0.281098685408668,37.74
1,332323,Ornamental and Architectural Metal Work Manufacturing,493,0.00026456409875276,-0.208083548086424,40.7
1,332410,Power Boiler and Heat Exchanger Manufacturing,150,0.000130716004299201,0.773411125837114,77.7
1,332420,Metal Tank (Heavy Gauge) Manufacturing,368,0.000222630803829025,-0.290081856345833,37.53
1,332431,Metal Can Manufacturing,126,0.000124405932559651,1.40962714736899,93.66
1,332439,Other Metal Container Manufacturing,171,8.41304655747612e-05,0.458586365754354,65.12
1,332510,Hardware Manufacturing,200,0.000131828871496903,0.51032796205122,67.55
1,332613,Spring Manufacturing,147,8.90580579604641e-05,1.26910891347895,90.49
1,332618,Other Fabricated Wire Product Manufacturing,303,0.000139624678309675,-0.0768380669408404,45.45
1,332710,Machine Shops,1029,0.00153859052868328,-1.04841231923489,17.23
1,332721,Precision Turned Product Manufacturing,286,0.000226674986171191,0.368674356470825,60.89
1,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",179,0.000206195935161925,0.920368051674975,81.71
1,332811,Metal Heat Treating,182,0.00010495943874413,1.1998242308966,89.11
1,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",450,0.000344076739099942,0.0677638242138521,49.89
1,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",324,0.000306078634370144,0.292805152755457,58.67
1,332911,Industrial Valve Manufacturing,161,0.000158445901380095,0.89665962680497,80.97
1,332912,Fluid Power Valve and Hose Fitting Manufacturing,165,0.0002069244616264,0.934480848081237,81.82
1,332913,Plumbing Fixture Fitting and Trim Manufacturing,94,6.63073811249601e-05,1.0535954272452,84.88
1,332919,Other Metal Valve and Pipe Fitting Manufacturing,124,8.55014720708997e-05,0.801152815866082,78.44
1,332991,Ball and Roller Bearing Manufacturing,105,0.000115021134954284,0.730681735451053,76.22
1,332992,Small Arms Ammunition Manufacturing,98,7.00073777358779e-05,-1.09209471442464,15.96
